Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Sugar Land Skeeters,Triple-A,vs Left,,,,2,,,1.2,5,0,,,0,0,3,0.00
Sugar Land Skeeters,Triple-A,vs Right,,,,2,,,5.1,28,9,,,0,2,2,2.06
