Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
New York Mets,MLB,Batting Second,125,118,,37,7,1,7,17,5,24,,,2,.314,.352,.568,.920
New York Mets,MLB,Batting Third,581,512,,133,18,4,19,90,54,109,,,8,.260,.336,.422,.758
