Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Columbus Clippers,Triple-A,Bases Empty,7,7,,5,1,0,2,2,0,0,,,0,.714,.714,1.714,2.428
Columbus Clippers,Triple-A,Runner at 2nd,5,5,,0,0,0,0,0,0,1,,,0,.000,.000,.000,.000
Columbus Clippers,Triple-A,Runner at 3rd,1,0,,0,0,0,0,0,1,0,,,0,.000,1.000,.000,1.000
Columbus Clippers,Triple-A,Scoring Position,6,5,,0,0,0,0,0,1,1,,,0,.000,.167,.000,.167
