Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
New York Mets,MLB,vs Left,208,188,,51,8,0,9,30,14,35,,,3,.271,.327,.457,.784
New York Mets,MLB,vs Right,498,442,,119,17,5,17,77,45,98,,,7,.269,.343,.446,.789
