Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Columbus Clippers,Triple-A,vs Left,,,,5,,,8.2,35,5,,,0,3,13,0.92
Columbus Clippers,Triple-A,vs Right,,,,5,,,12.0,56,13,,,5,9,10,1.83
