Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Cleveland Guardians,MLB,April,0,2,3.71,4,3,0,17.0,69,13,7,7,1,6,17,1.12
Cleveland Guardians,MLB,May,3,2,2.12,5,5,0,34.0,124,18,8,8,5,7,28,0.74
Cleveland Guardians,MLB,June,1,2,6.44,5,5,0,29.1,128,32,21,21,10,8,28,1.36
Cleveland Guardians,MLB,July,3,1,1.34,5,5,0,33.2,125,19,5,5,1,9,33,0.83
Cleveland Guardians,MLB,August,2,4,3.03,6,6,0,38.2,145,27,14,13,5,9,43,0.93
Cleveland Guardians,MLB,September,2,0,2.14,5,5,0,33.2,131,25,9,8,3,5,37,0.89
Cleveland Guardians,MLB,October,0,0,1.80,1,1,0,5.0,19,4,1,1,0,0,4,0.80
Cleveland Guardians,MLB,Pre All-Star,7,6,3.20,17,16,0,101.1,396,72,36,36,16,27,96,0.98
Cleveland Guardians,MLB,Post All-Star,4,5,2.70,14,14,0,90.0,345,66,29,27,9,17,94,0.92
