Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
St. Louis Cardinals,MLB,First Inning,,,2.81,32,,,32.0,119,19,10,10,5,5,31,0.75
St. Louis Cardinals,MLB,Second Inning,,,2.81,32,,,32.0,124,25,11,10,3,4,18,0.91
St. Louis Cardinals,MLB,Third Inning,,,4.26,32,,,31.2,125,27,16,15,1,7,26,1.07
St. Louis Cardinals,MLB,Fourth Inning,,,1.14,32,,,31.2,122,23,5,4,1,7,21,0.95
St. Louis Cardinals,MLB,Fifth Inning,,,5.34,31,,,30.1,133,33,20,18,7,10,24,1.42
St. Louis Cardinals,MLB,Sixth Inning,,,4.01,27,,,24.2,104,29,11,11,5,4,19,1.34
St. Louis Cardinals,MLB,Seventh Inning,,,1.98,16,,,13.2,55,10,5,3,1,2,9,0.88
St. Louis Cardinals,MLB,Eighth Inning,,,4.76,7,,,5.2,20,3,3,3,2,0,5,0.53
St. Louis Cardinals,MLB,Ninth Inning,,,0.00,1,,,0.2,3,1,0,0,0,0,0,1.50
