Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Columbus Clippers,Triple-A,June,1,1,2.20,4,4,0,16.1,72,14,5,4,3,11,16,1.53
Columbus Clippers,Triple-A,July,0,0,5.40,1,1,0,5.0,19,4,3,3,2,1,7,1.00
