Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Cleveland Guardians,MLB,First Inning,,,3.90,30,,,30.0,118,24,13,13,5,8,24,1.07
Cleveland Guardians,MLB,Second Inning,,,2.70,30,,,30.0,119,23,9,9,2,8,34,1.03
Cleveland Guardians,MLB,Third Inning,,,2.40,30,,,30.0,114,18,8,8,3,10,28,0.93
Cleveland Guardians,MLB,Fourth Inning,,,3.60,30,,,30.0,119,23,12,12,6,6,34,0.97
Cleveland Guardians,MLB,Fifth Inning,,,2.93,29,,,27.2,105,21,10,9,4,5,26,0.94
Cleveland Guardians,MLB,Sixth Inning,,,2.16,26,,,25.0,94,15,7,6,3,4,26,0.76
Cleveland Guardians,MLB,Seventh Inning,,,2.57,15,,,14.0,53,11,4,4,2,1,11,0.86
Cleveland Guardians,MLB,Eighth Inning,,,3.86,5,,,4.2,19,3,2,2,0,2,7,1.07
