Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Jacksonville Jumbo Shrimp,Triple-A,First Inning,,,0.00,2,,,2.0,7,1,0,0,0,0,1,0.50
Jacksonville Jumbo Shrimp,Triple-A,Second Inning,,,0.00,2,,,2.0,6,0,0,0,0,0,3,0.00
Jacksonville Jumbo Shrimp,Triple-A,Third Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,1,0.00
