Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Jacksonville Jumbo Shrimp,Triple-A,vs Left,,,,2,,,3.2,12,1,,,0,0,4,0.27
Jacksonville Jumbo Shrimp,Triple-A,vs Right,,,,2,,,1.0,4,0,,,0,0,1,0.00
