Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Miami Marlins,MLB,First Inning,,,4.78,32,,,32.0,138,32,19,17,7,11,31,1.34
Miami Marlins,MLB,Second Inning,,,0.84,32,,,32.0,121,21,3,3,1,7,31,0.88
Miami Marlins,MLB,Third Inning,,,3.41,32,,,31.2,129,26,12,12,3,12,30,1.20
Miami Marlins,MLB,Fourth Inning,,,5.76,30,,,29.2,129,27,19,19,4,11,29,1.28
Miami Marlins,MLB,Fifth Inning,,,3.71,28,,,26.2,104,24,12,11,2,8,23,1.20
Miami Marlins,MLB,Sixth Inning,,,4.67,20,,,17.1,71,15,9,9,3,4,21,1.10
Miami Marlins,MLB,Seventh Inning,,,3.72,11,,,9.2,41,12,4,4,1,0,9,1.24
Miami Marlins,MLB,Eighth Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,0,0.00
