Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Round Rock Express,Triple-A,April,90,85,11,14,4,0,5,9,5,23,4,0,0,.165,.211,.388,.599
Round Rock Express,Triple-A,May,128,108,28,36,7,2,11,28,16,23,8,0,2,.333,.429,.741,1.170
Round Rock Express,Triple-A,June,112,99,22,30,8,1,8,23,10,33,7,1,1,.303,.366,.646,1.012
Round Rock Express,Triple-A,July,87,72,9,14,2,0,3,16,13,20,4,1,2,.194,.333,.347,.680
Round Rock Express,Triple-A,August,119,99,22,29,5,0,7,21,16,17,7,3,1,.293,.387,.556,.943
Round Rock Express,Triple-A,Pre All-Star,349,309,63,85,19,3,24,64,33,83,19,1,3,.275,.349,.589,.938
Round Rock Express,Triple-A,Post All-Star,187,154,29,38,7,0,10,33,27,33,11,4,3,.247,.364,.487,.851
