Season,Tm,LG,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2019,MIL,NL,LF,17,9,90.1,12,12,0,0,0,,1.000
2019,MIL,NL,CF,21,14,136.0,31,30,1,0,0,,1.000
2019,MIL,NL,RF,16,14,112.0,27,27,0,0,0,,1.000
2020,SD,NL,CF,59,57,496.1,139,134,3,2,1,,.986
2021,SD,NL,CF,127,118,1043.1,280,274,2,4,1,,.986
2022,SD,NL,CF,148,124,1143.0,346,341,3,2,1,,.994
4 Seasons,2 Teams,,CF,355,313,2818.2,796,779,9,8,3,,.990
,MIL,NL,LF,17,9,90.1,12,12,0,0,0,,1.000
,MIL,NL,RF,16,14,112.0,27,27,0,0,0,,1.000
