Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Baltimore Orioles,MLB,April,1,2,5.40,4,4,0,20.0,91,25,12,12,4,7,15,1.60
Baltimore Orioles,MLB,May,2,2,3.65,6,6,0,37.0,158,39,19,15,3,10,36,1.32
Baltimore Orioles,MLB,June,1,3,6.28,5,5,0,28.2,130,33,21,20,4,11,19,1.53
Baltimore Orioles,MLB,July,3,1,3.58,6,6,0,32.2,141,33,13,13,5,12,27,1.38
Baltimore Orioles,MLB,August,3,1,3.18,6,6,0,34.0,147,42,13,12,4,8,26,1.47
Baltimore Orioles,MLB,September,2,2,5.40,5,5,0,26.2,107,24,16,16,6,4,21,1.05
Baltimore Orioles,MLB,Pre All-Star,6,8,4.76,19,19,0,107.2,471,119,62,57,15,34,91,1.42
Baltimore Orioles,MLB,Post All-Star,6,3,3.91,13,13,0,71.1,303,77,32,31,11,18,53,1.33
