Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Baltimore Orioles,MLB,No Outs,,,,32,,,65.0,287,81,,,8,19,51,1.54
Baltimore Orioles,MLB,One Out,,,,32,,,60.2,251,58,,,12,16,38,1.22
Baltimore Orioles,MLB,Two Outs,,,,32,,,53.1,236,57,,,6,17,55,1.39
