Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Cleveland Guardians,MLB,Bases Empty,,,,32,,,111.0,467,112,,,12,20,79,1.19
Cleveland Guardians,MLB,Bases Loaded,,,,7,,,3.1,12,3,,,0,0,2,0.90
Cleveland Guardians,MLB,Runner at 1st,,,,31,,,32.2,131,33,,,4,13,16,1.41
Cleveland Guardians,MLB,Runners at 1st & 2nd,,,,24,,,13.1,54,10,,,1,4,10,1.05
Cleveland Guardians,MLB,Runners at 1st & 3rd,,,,15,,,7.0,21,2,,,0,1,7,0.43
Cleveland Guardians,MLB,Runner at 2nd,,,,28,,,10.0,51,13,,,2,6,7,1.90
Cleveland Guardians,MLB,Runners at 2nd & 3rd,,,,13,,,4.2,17,3,,,1,1,4,0.86
Cleveland Guardians,MLB,Runner at 3rd,,,,12,,,3.2,17,2,,,1,2,3,1.09
Cleveland Guardians,MLB,Scoring Position,,,,31,,,42.0,172,33,,,5,14,33,1.12
