Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Tellez, Rowdy - LHB",2019,0.00,0.55,0.87,1.16,1.42,1.67,1.90,2.12,2.33,2.54,2.74,2.94,3.14,3.34,3.54,3.73,3.94,4.16,4.41
"Tellez, Rowdy - LHB",2020,0.00,0.57,0.93,1.22,1.48,1.73,1.96,2.18,2.39,2.60,2.80,3.00,3.20,3.39,3.59,3.78,3.98,4.17,4.39
"Tellez, Rowdy - LHB",2021,0.00,0.58,0.92,1.21,1.47,1.71,1.93,2.15,2.36,2.57,2.77,2.97,3.16,3.36,3.55,3.74,3.94,4.13,4.35
"Tellez, Rowdy - LHB",2022,0.00,0.57,0.92,1.21,1.47,1.72,1.95,2.17,2.39,2.59,2.80,3.00,3.20,3.40,3.59,3.79,3.98,4.18,4.40

