Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Sacramento River Cats,Triple-A,No Outs,,,,1,,,0.2,4,1,,,0,1,0,3.00
Sacramento River Cats,Triple-A,One Out,,,,1,,,1.0,2,0,,,0,0,1,0.00
Sacramento River Cats,Triple-A,Two Outs,,,,1,,,0.1,1,0,,,0,0,0,0.00
