Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Lakeland Flying Tigers,Class A Advanced,Batting Second,8,8,,3,1,0,1,2,0,1,,,0,.375,.375,.875,1.250
Toledo Mud Hens,Triple-A,Batting Third,18,15,,1,0,0,1,2,2,6,,,0,.067,.167,.267,.434
