Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Indianapolis Indians,Triple-A,vs Left,,,,2,,,4.0,23,9,,,0,2,4,2.75
Altoona Curve,Double-A,vs Left,,,,1,,,2.2,10,2,,,1,0,3,0.75
Bradenton Marauders,Class A Advanced,vs Left,,,,1,,,1.1,6,2,,,0,0,1,1.50
Indianapolis Indians,Triple-A,vs Right,,,,2,,,6.2,22,1,,,0,0,7,0.15
Altoona Curve,Double-A,vs Right,,,,1,,,1.1,4,0,,,0,0,1,0.00
Bradenton Marauders,Class A Advanced,vs Right,,,,1,,,1.2,7,3,,,0,0,1,1.80
