Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
San Diego Padres,MLB,vs Left,,,,30,,,100.0,403,74,,,10,29,106,1.03
San Diego Padres,MLB,vs Right,,,,30,,,81.0,337,80,,,12,13,78,1.15
