Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Durham Bulls,Triple-A,First Inning,80,62,6,12,4,0,3,8,17,20,0,0,1,.194,.375,.403,.778
Durham Bulls,Triple-A,Second Inning,20,16,3,5,1,0,2,8,3,3,0,0,0,.313,.400,.750,1.150
Durham Bulls,Triple-A,Third Inning,52,46,8,15,3,0,2,7,6,14,0,0,0,.326,.404,.522,.926
Durham Bulls,Triple-A,Fourth Inning,46,33,1,6,2,0,0,2,13,7,0,0,0,.182,.413,.242,.655
Durham Bulls,Triple-A,Fifth Inning,37,32,6,10,2,0,1,5,4,5,1,0,1,.313,.405,.469,.874
Durham Bulls,Triple-A,Sixth Inning,51,44,15,14,3,0,2,6,6,8,0,0,1,.318,.412,.523,.935
Durham Bulls,Triple-A,Seventh Inning,43,35,8,8,3,0,2,8,8,10,0,0,0,.229,.372,.486,.858
Durham Bulls,Triple-A,Eighth Inning,50,40,9,19,3,0,3,14,9,7,0,0,1,.475,.580,.775,1.355
Durham Bulls,Triple-A,Ninth Inning,24,18,6,5,3,0,0,2,6,8,0,0,0,.278,.458,.444,.902
Durham Bulls,Triple-A,Extra Innings,4,4,1,2,0,0,1,4,0,0,0,0,0,.500,.500,1.250,1.750
