Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,-0.4,-4,993,35.6,225,.249,.422,.355,14.3,13.3,9.9,.259,.398,.355,38.2
2022,Slider,,0.1,0,421,15.1,101,.200,.300,.258,26.3,26.7,17.0,.219,.284,.265,26.2
2022,Changeup,,0.3,1,408,14.6,94,.291,.465,.358,17.7,8.5,6.8,.256,.348,.295,33.8
2022,Sinker,,-1.1,-4,373,13.4,97,.264,.345,.308,11.6,10.3,13.0,.242,.323,.293,36.4
2022,Curveball,,0.6,2,320,11.5,69,.206,.397,.332,27.8,17.4,10.7,.245,.370,.303,29.4
2022,Cutter,,1.7,4,215,7.7,58,.280,.460,.369,20.2,19.0,20.0,.312,.449,.381,35.9
2022,Splitter,,-2.7,-1,52,1.9,12,.083,.167,.104,32.0,41.7,20.8,.158,.190,.152,28.6
2022,N/A,,-4.5,0,6,0.2,1,.000,.000,.000,0.0,0.0,--,.689,.797,.661,100.0
2021,4-Seamer,,0.0,0,619,35.7,150,.250,.379,.344,15.0,17.3,13.4,.239,.336,.320,28.0
2021,Changeup,,-3.1,-9,286,16.5,70,.094,.109,.155,20.6,11.4,10.0,.230,.304,.273,32.1
2021,Slider,,-2.0,-5,253,14.6,47,.128,.205,.256,30.8,29.8,15.1,.153,.207,.250,24.0
2021,Sinker,,3.7,8,206,11.9,60,.462,.577,.503,5.3,6.7,8.2,.333,.418,.376,45.8
2021,Curveball,,-0.2,0,195,11.2,38,.121,.152,.201,22.5,21.1,11.0,.184,.222,.231,23.1
2021,Cutter,,-0.5,-1,140,8.1,34,.241,.448,.353,10.6,8.8,6.7,.270,.449,.365,19.2
2021,Splitter,,-1.7,-1,34,2.0,11,.182,.182,.164,41.2,18.2,20.0,.203,.224,.190,33.3
2021,N/A,,68.9,1,1,0.1,1,1.000,1.000,.900,0.0,0.0,--,.117,.156,.120,0.0
2020,4-Seamer,,0.0,0,308,36.8,73,.302,.476,.376,11.3,9.6,7.1,.312,.452,.365,27.6
2020,Changeup,,-0.8,-1,124,14.8,38,.176,.324,.245,20.0,7.9,10.0,.247,.372,.316,18.8
2020,Slider,,1.2,1,120,14.3,29,.346,.385,.364,28.3,20.7,11.3,.340,.399,.364,25.0
2020,Sinker,,3.5,4,109,13.0,27,.375,.750,.533,21.3,18.5,17.9,.346,.654,.450,63.2
2020,Curveball,,0.5,0,80,9.6,18,.188,.188,.228,53.1,38.9,20.0,.122,.132,.179,11.1
2020,Cutter,,-2.9,-2,75,9.0,10,.200,.200,.200,13.0,0.0,0.0,.152,.172,.142,10.0
2020,Splitter,,-0.8,0,20,2.4,7,.286,.429,.307,9.1,0.0,0.0,.288,.382,.286,28.6
2020,N/A,,-2.7,0,1,0.1,,--,--,--,--,--,--,--,--,--,--
2019,4-Seamer,,-1.3,-10,782,37.9,183,.196,.361,.310,14.5,10.9,10.1,.264,.476,.362,34.8
2019,Changeup,,-0.6,-2,365,17.7,86,.217,.422,.284,26.1,10.5,9.6,.224,.362,.262,25.7
2019,Sinker,,0.5,1,278,13.5,72,.254,.475,.360,7.7,8.3,10.5,.323,.599,.423,34.5
2019,Curveball,,1.7,4,243,11.8,56,.235,.471,.333,27.2,26.8,17.9,.252,.404,.315,44.4
2019,Slider,,0.0,0,212,10.3,62,.185,.333,.271,27.0,25.8,18.2,.191,.316,.268,23.1
2019,Cutter,,1.1,1,117,5.7,30,.296,.556,.393,22.6,13.3,13.8,.261,.370,.315,26.1
2019,Splitter,,-3.0,-1,32,1.6,15,.200,.467,.277,39.1,20.0,21.4,.193,.338,.224,8.3
2018,4-Seamer,,-0.1,-1,790,33.8,195,.285,.456,.379,15.0,10.8,9.4,.267,.412,.361,27.9
2018,Sinker,,0.9,4,429,18.3,104,.250,.522,.384,13.4,9.6,11.4,.270,.477,.365,43.9
2018,Changeup,,0.4,2,370,15.8,91,.253,.460,.333,23.1,11.0,10.8,.236,.346,.272,22.1
2018,Slider,,1.4,4,293,12.5,74,.250,.485,.332,19.7,24.3,14.2,.244,.359,.292,33.3
2018,Curveball,,2.2,6,266,11.4,73,.254,.463,.336,28.5,24.7,18.2,.226,.355,.288,36.7
2018,Cutter,,0.3,0,151,6.5,45,.220,.390,.298,16.5,15.6,15.6,.258,.416,.325,29.4
2018,Splitter,,-7.0,-3,40,1.7,11,.000,.000,.000,26.1,36.4,22.2,.139,.180,.140,42.9
2017,4-Seamer,,0.4,0,84,30.1,28,.261,.348,.375,23.4,14.3,13.8,.278,.417,.367,31.6
2017,Sinker,,-0.5,0,83,29.7,20,.125,.125,.228,15.8,15.0,12.0,.180,.218,.230,26.7
2017,Changeup,,-3.7,-1,39,14.0,13,.000,.000,.162,27.8,15.4,20.0,.138,.327,.308,12.5
2017,Curveball,,-0.8,0,37,13.3,1,.000,.000,.000,14.3,100.0,8.3,--,--,.000,--
2017,Slider,,-2.6,-1,26,9.3,7,.143,.143,.129,33.3,57.1,44.4,.100,.112,.092,0.0
2017,Splitter,,9.7,0,4,1.4,1,1.000,1.000,.900,0.0,0.0,0.0,.927,1.222,.929,100.0
2017,Cutter,,4.6,0,4,1.4,,--,--,--,0.0,--,0.0,--,--,--,--
