Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Schwarber, Kyle - LHB",2015,0.00,0.56,0.85,1.10,1.34,1.57,1.79,2.00,2.20,2.40,2.58,2.77,2.95,3.13,3.31,3.48,3.66,3.85,4.05
"Schwarber, Kyle - LHB",2017,0.00,0.53,0.83,1.09,1.34,1.57,1.79,1.99,2.19,2.38,2.57,2.76,2.94,3.12,3.30,3.48,3.66,3.84,4.03
"Schwarber, Kyle - LHB",2018,0.00,0.53,0.82,1.08,1.33,1.56,1.77,1.97,2.17,2.36,2.55,2.73,2.91,3.09,3.26,3.44,3.61,3.80,3.99
"Schwarber, Kyle - LHB",2019,0.00,0.53,0.82,1.09,1.33,1.56,1.78,1.98,2.18,2.37,2.56,2.75,2.93,3.11,3.29,3.47,3.65,3.84,4.03
"Schwarber, Kyle - LHB",2020,0.00,0.57,0.90,1.17,1.41,1.64,1.85,2.05,2.25,2.44,2.63,2.82,3.00,3.18,3.37,3.55,3.73,3.92,4.11
"Schwarber, Kyle - LHB",2021,0.00,0.55,0.85,1.12,1.36,1.58,1.79,2.00,2.19,2.39,2.57,2.76,2.94,3.12,3.30,3.48,3.67,3.86,4.07
"Schwarber, Kyle - LHB",2022,0.00,0.55,0.87,1.14,1.38,1.61,1.82,2.03,2.23,2.42,2.61,2.80,2.99,3.17,3.35,3.53,3.72,3.91,4.10

