Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,1.5,13,900,31.3,205,.226,.559,.381,22.0,26.8,20.9,.248,.606,.406,59.8
2022,Slider,,1.0,5,516,17.9,114,.202,.500,.361,39.5,40.4,25.8,.208,.527,.377,60.4
2022,Sinker,,1.0,5,441,15.3,103,.287,.563,.421,19.6,18.4,17.9,.323,.615,.447,51.5
2022,Changeup,,1.4,5,351,12.2,84,.192,.564,.331,40.5,39.3,28.7,.212,.515,.334,46.8
2022,Curveball,,-1.0,-4,350,12.2,79,.217,.406,.312,27.3,31.6,20.8,.196,.368,.300,38.6
2022,Cutter,,-0.4,-1,255,8.9,59,.196,.353,.319,27.3,18.6,15.5,.247,.508,.393,62.5
2022,Splitter,,-4.2,-3,62,2.2,21,.100,.300,.188,56.7,52.4,39.3,.137,.341,.226,55.6
2022,N/A,,-15.6,0,3,0.1,1,.000,.000,.000,0.0,0.0,--,.011,.017,.014,0.0
2021,4-Seamer,,1.7,11,663,33.4,166,.260,.589,.404,23.4,25.9,22.5,.269,.628,.412,59.2
2021,Slider,,-1.2,-4,347,17.5,72,.140,.193,.251,38.6,31.9,20.5,.169,.274,.298,42.9
2021,Sinker,,4.8,13,271,13.6,73,.431,.879,.594,17.7,21.9,21.9,.354,.737,.507,61.9
2021,Changeup,,0.2,0,260,13.1,65,.233,.450,.337,29.7,23.1,20.3,.251,.515,.346,45.7
2021,Curveball,,2.5,6,234,11.8,43,.270,.649,.447,41.9,37.2,20.5,.252,.556,.388,38.1
2021,Cutter,,0.8,1,173,8.7,40,.314,.629,.435,33.3,32.5,27.7,.319,.645,.441,50.0
2021,Splitter,,-1.1,0,30,1.5,9,.000,.000,.333,33.3,11.1,9.1,.134,.225,.332,20.0
2021,N/A,,10.9,1,5,0.3,2,--,--,.700,0.0,0.0,0.0,--,--,.700,--
2020,4-Seamer,,-0.3,-1,342,35.8,79,.210,.484,.400,25.9,24.1,20.7,.228,.479,.381,60.5
2020,Slider,,-1.6,-2,150,15.7,42,.154,.256,.218,39.1,40.5,25.4,.182,.315,.247,45.5
2020,Sinker,,2.5,4,147,15.4,40,.237,.579,.342,15.7,22.5,22.0,.275,.642,.396,51.7
2020,Curveball,,0.0,0,142,14.9,24,.167,.222,.302,40.0,45.8,30.6,.165,.286,.319,28.6
2020,Changeup,,-3.2,-3,106,11.1,19,.105,.316,.181,30.6,21.1,14.3,.262,.485,.310,33.3
2020,Cutter,,0.5,0,58,6.1,14,.200,.200,.329,29.2,42.9,31.6,.185,.221,.327,25.0
2020,Splitter,,4.0,0,10,1.0,5,.200,.200,.360,0.0,0.0,0.0,.249,.294,.241,0.0
2019,4-Seamer,,0.7,6,896,35.3,223,.238,.556,.380,21.5,19.3,15.2,.281,.597,.407,56.1
2019,Slider,,-0.3,-1,375,14.8,90,.221,.481,.337,42.6,40.0,24.2,.218,.479,.332,48.8
2019,Curveball,,-0.8,-3,373,14.7,62,.196,.339,.263,39.0,45.2,26.2,.188,.340,.256,48.3
2019,Sinker,,2.7,10,367,14.5,101,.326,.753,.487,12.2,15.8,17.6,.330,.779,.479,50.7
2019,Changeup,,0.5,2,337,13.3,76,.232,.449,.349,35.9,25.0,20.2,.273,.515,.362,48.0
2019,Cutter,,-1.4,-2,129,5.1,40,.243,.432,.309,26.8,25.0,29.4,.223,.383,.281,39.3
2019,Splitter,,3.6,1,38,1.5,9,.444,.556,.439,35.3,33.3,25.0,.240,.406,.266,50.0
2018,4-Seamer,,0.2,2,724,33.8,172,.275,.507,.383,24.7,24.4,19.7,.256,.486,.373,38.8
2018,Sinker,,-0.6,-2,412,19.3,95,.229,.398,.322,17.8,20.0,16.2,.268,.453,.358,50.0
2018,Slider,,-1.4,-5,337,15.8,67,.156,.328,.225,46.9,52.2,27.6,.165,.325,.229,41.4
2018,Changeup,,0.9,2,269,12.6,61,.245,.623,.395,35.3,23.0,18.2,.253,.506,.371,43.6
2018,Curveball,,1.5,4,241,11.3,54,.269,.481,.366,37.6,40.7,24.7,.260,.538,.349,53.3
2018,Cutter,,0.5,1,110,5.1,31,.192,.538,.365,19.6,16.1,20.8,.300,.714,.470,57.1
2018,Splitter,,-1.3,-1,43,2.0,10,.250,.250,.320,52.9,30.0,27.3,.142,.156,.244,40.0
2018,N/A,,8.5,0,1,0.0,,--,--,--,--,--,--,--,--,--,--
2017,4-Seamer,,-0.1,-1,722,34.2,163,.200,.504,.358,26.5,33.1,22.6,.230,.562,.390,49.4
2017,Sinker,,-0.9,-4,443,21.0,121,.220,.410,.348,26.4,19.8,22.2,.227,.460,.358,40.8
2017,Slider,,-1.1,-3,294,13.9,70,.143,.254,.232,34.3,41.4,24.6,.140,.258,.230,29.4
2017,Curveball,,1.2,3,254,12.0,41,.263,.553,.390,37.0,39.0,19.3,.244,.545,.353,40.9
2017,Changeup,,3.7,8,201,9.5,53,.308,.750,.442,29.2,26.4,21.5,.289,.648,.393,42.1
2017,Cutter,,-2.2,-2,109,5.2,22,.190,.381,.261,35.7,27.3,24.0,.274,.382,.303,26.7
2017,Splitter,,1.1,1,48,2.3,9,.125,.500,.300,33.3,33.3,20.0,.235,.685,.406,60.0
2017,Knuckleball,,-2.2,-1,27,1.3,6,.000,.000,.117,45.5,66.7,44.4,.005,.008,.122,0.0
