Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
San Francisco Giants,MLB,No Outs,,,,31,,,61.1,242,44,,,3,15,80,0.96
San Francisco Giants,MLB,One Out,,,,31,,,60.1,227,37,,,2,16,79,0.88
San Francisco Giants,MLB,Two Outs,,,,31,,,55.2,241,50,,,7,21,78,1.28
