Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
San Francisco Giants,MLB,Home Games,8,2,1.93,15,15,0,84.0,337,61,19,18,5,26,121,1.04
San Francisco Giants,MLB,Away Games,6,6,3.73,16,16,0,94.0,373,70,40,39,7,26,116,1.02
San Francisco Giants,MLB,Day Games,5,3,1.66,10,10,0,59.2,229,35,12,11,2,17,87,0.87
San Francisco Giants,MLB,Night Games,9,5,3.50,21,21,0,118.1,481,96,47,46,10,35,150,1.11
San Francisco Giants,MLB,Leading Off,,,,31,,,45.0,181,32,,,1,14,59,1.02
San Francisco Giants,MLB,Late / Close,,,,3,,,2.1,7,0,,,0,0,3,0.00
