Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Ozuna, Marcell - RHB",2015,0.00,0.56,0.87,1.14,1.38,1.61,1.83,2.04,2.24,2.43,2.61,2.80,2.97,3.15,3.32,3.49,3.66,3.84,4.02
"Ozuna, Marcell - RHB",2016,0.00,0.55,0.86,1.13,1.38,1.61,1.83,2.03,2.23,2.42,2.60,2.78,2.96,3.13,3.31,3.48,3.65,3.82,4.00
"Ozuna, Marcell - RHB",2017,0.00,0.55,0.85,1.12,1.38,1.61,1.82,2.03,2.22,2.41,2.60,2.78,2.96,3.13,3.31,3.48,3.65,3.83,4.01
"Ozuna, Marcell - RHB",2018,0.00,0.54,0.86,1.13,1.39,1.62,1.84,2.05,2.25,2.44,2.63,2.81,2.99,3.17,3.34,3.52,3.69,3.86,4.04
"Ozuna, Marcell - RHB",2019,0.00,0.55,0.87,1.15,1.40,1.64,1.86,2.06,2.26,2.46,2.65,2.83,3.01,3.19,3.37,3.54,3.72,3.90,4.08
"Ozuna, Marcell - RHB",2020,0.00,0.58,0.93,1.22,1.48,1.71,1.93,2.14,2.34,2.53,2.72,2.91,3.10,3.27,3.45,3.62,3.80,3.98,4.16
"Ozuna, Marcell - RHB",2021,0.00,0.59,0.93,1.22,1.47,1.71,1.93,2.14,2.35,2.55,2.74,2.93,3.11,3.29,3.48,3.66,3.83,4.02,4.20
"Ozuna, Marcell - RHB",2022,0.00,0.59,0.94,1.23,1.49,1.72,1.95,2.16,2.36,2.56,2.75,2.94,3.12,3.30,3.48,3.66,3.84,4.02,4.21

