Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,-0.1,-1,576,28.5,146,.248,.504,.348,20.1,19.9,15.4,.309,.646,.427,55.2
2022,Slider,,0.5,3,561,27.7,145,.246,.463,.323,40.7,26.9,19.8,.262,.492,.344,37.1
2022,Sinker,,-2.3,-8,348,17.2,91,.205,.349,.270,12.7,18.7,23.9,.259,.464,.338,44.8
2022,Changeup,,-2.9,-6,199,9.8,44,.159,.250,.197,32.4,25.0,15.7,.175,.241,.182,33.3
2022,Curveball,,-2.3,-4,176,8.7,45,.140,.256,.191,34.9,31.1,21.9,.169,.307,.225,31.0
2022,Cutter,,0.0,0,139,6.9,30,.296,.444,.388,36.6,30.0,20.0,.235,.339,.294,44.4
2022,Splitter,,0.3,0,20,1.0,4,.250,.250,.225,50.0,75.0,27.3,.150,.172,.142,100.0
2022,N/A,,-15.6,0,3,0.1,1,.000,.000,.000,0.0,0.0,--,.106,.148,.115,0.0
2021,4-Seamer,,-0.9,-2,233,30.7,66,.148,.278,.275,17.2,19.7,20.3,.257,.430,.365,46.3
2021,Slider,,-4.1,-6,156,20.6,39,.054,.081,.091,41.4,33.3,26.5,.154,.296,.218,37.5
2021,Sinker,,1.5,2,147,19.4,43,.395,.474,.421,24.6,18.6,28.6,.365,.517,.418,50.0
2021,Curveball,,1.1,1,89,11.7,21,.250,.550,.352,30.0,19.0,14.3,.289,.536,.368,25.0
2021,Changeup,,0.1,0,78,10.3,25,.240,.400,.285,23.6,16.0,18.2,.277,.468,.318,28.6
2021,Cutter,,5.3,2,46,6.1,10,.200,.600,.325,23.8,30.0,33.3,.209,.546,.311,42.9
2021,Splitter,,-7.7,0,6,0.8,2,.000,.000,.000,66.7,50.0,50.0,.218,.853,.432,100.0
2021,N/A,,71.6,2,3,0.4,2,1.000,2.000,1.250,0.0,0.0,--,.811,1.506,.979,50.0
2020,4-Seamer,,6.1,16,269,25.0,72,.475,.864,.592,22.0,19.4,17.7,.408,.818,.546,75.6
2020,Slider,,0.0,0,241,22.4,50,.159,.341,.268,49.6,36.0,25.4,.187,.421,.305,38.5
2020,Sinker,,0.8,2,219,20.4,60,.327,.636,.431,10.9,6.7,9.3,.337,.621,.429,51.0
2020,Changeup,,2.9,4,143,13.3,32,.357,.714,.483,39.7,34.4,23.4,.292,.697,.444,52.9
2020,Curveball,,3.0,3,94,8.8,21,.333,.556,.393,42.4,33.3,23.3,.252,.454,.339,33.3
2020,Cutter,,0.5,0,89,8.3,23,.263,.579,.413,35.1,21.7,26.3,.310,.741,.481,42.9
2020,Splitter,,16.2,3,19,1.8,6,.600,.600,.567,30.0,16.7,10.0,.360,.441,.411,75.0
2019,4-Seamer,,3.4,22,633,28.0,159,.336,.664,.461,18.0,10.1,9.2,.365,.723,.484,59.7
2019,Slider,,-2.0,-11,553,24.5,129,.124,.273,.211,45.8,38.8,27.9,.192,.381,.271,39.4
2019,Sinker,,-0.2,-1,430,19.0,117,.275,.441,.381,16.7,13.7,15.0,.320,.513,.396,54.7
2019,Curveball,,-0.5,-1,242,10.7,56,.204,.463,.293,26.7,26.8,17.0,.216,.432,.284,30.8
2019,Changeup,,-0.7,-1,200,8.8,39,.257,.486,.377,33.0,28.2,15.9,.310,.687,.439,50.0
2019,Cutter,,0.0,0,145,6.4,31,.240,.400,.356,21.1,9.7,8.6,.305,.409,.382,36.4
2019,Splitter,,-2.7,-1,21,0.9,7,.000,.000,.200,38.5,28.6,20.0,.126,.128,.281,33.3
2018,4-Seamer,,0.9,6,749,32.3,189,.339,.526,.407,14.1,13.8,14.1,.346,.619,.437,56.5
2018,Slider,,-0.3,-1,502,21.6,151,.246,.366,.292,34.1,19.9,18.0,.235,.407,.302,38.1
2018,Sinker,,0.4,2,475,20.5,135,.325,.455,.367,10.6,8.1,11.6,.326,.520,.389,48.7
2018,Changeup,,-0.5,-1,208,9.0,47,.239,.391,.280,37.6,23.4,19.6,.221,.332,.249,17.1
2018,Curveball,,0.4,1,207,8.9,59,.193,.421,.286,36.1,32.2,29.2,.259,.592,.368,47.4
2018,Cutter,,-1.8,-3,141,6.1,34,.212,.333,.275,35.7,29.4,29.4,.207,.343,.249,30.4
2018,Splitter,,-2.3,-1,29,1.2,6,.167,.167,.150,38.9,33.3,12.5,.122,.138,.115,25.0
2017,4-Seamer,,2.9,25,847,33.1,206,.365,.663,.473,18.7,12.1,13.0,.347,.626,.444,53.2
2017,Slider,,1.5,8,545,21.3,137,.299,.535,.388,40.2,29.2,25.8,.264,.522,.360,57.5
2017,Sinker,,2.0,8,404,15.8,109,.320,.526,.393,9.1,11.0,17.6,.300,.507,.375,27.9
2017,Changeup,,1.3,3,275,10.7,77,.294,.456,.391,32.3,27.3,21.9,.217,.394,.308,38.3
2017,Curveball,,2.0,5,267,10.4,81,.266,.595,.368,31.3,32.1,25.2,.264,.549,.346,52.8
2017,Cutter,,0.1,0,135,5.3,36,.273,.303,.274,35.3,33.3,26.7,.170,.203,.202,18.2
2017,Splitter,,-1.6,-1,62,2.4,21,.200,.350,.290,48.7,33.3,26.9,.231,.487,.353,30.8
2017,Knuckleball,,-4.5,-1,18,0.7,5,.200,.200,.180,7.7,0.0,0.0,.399,.487,.371,60.0
