Year,Pitch Type,#,%,PA,AB,H,1B,2B,3B,HR,SO,BBE,BA,XBA,SLG,XSLG,WOBA,XWOBA,EV,LA,Whiff%,PutAway%
2022,Fastballs,"1,065",51.1,263,231,74,49,8,3,14,56,176,.320,.279,.563,.501,.414,.378,95.1,5,22.1,19.4
2022,Breaking,785,37.7,218,211,54,28,15,0,11,66,145,.256,.242,.483,.462,.327,.313,88.4,16,39.5,25.3
2022,Offspeed,233,11.2,74,68,17,12,2,0,3,23,45,.250,.207,.412,.320,.318,.265,91.5,9,33.1,29.9
