Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,0.8,6,720,30.1,177,.252,.572,.384,22.5,23.2,21.1,.282,.624,.415,50.8
2022,Slider,,0.7,3,419,17.5,93,.193,.470,.334,39.5,30.1,18.7,.208,.422,.315,38.2
2022,Sinker,,-0.9,-3,385,16.1,78,.254,.343,.322,7.5,9.0,8.5,.292,.417,.363,58.3
2022,Changeup,,-0.2,-1,348,14.5,101,.179,.337,.263,23.6,18.8,23.5,.235,.368,.280,29.5
2022,Curveball,,1.0,3,286,12.0,76,.243,.529,.353,30.1,26.3,20.0,.227,.406,.304,50.0
2022,Cutter,,0.5,1,172,7.2,43,.182,.455,.349,15.7,7.0,6.4,.257,.582,.430,51.6
2022,Splitter,,-6.8,-3,49,2.0,18,.056,.056,.050,21.4,16.7,16.7,.218,.256,.204,40.0
2022,N/A,,17.3,2,11,0.5,3,.333,.667,.417,0.0,0.0,0.0,.194,.488,.281,66.7
2021,4-Seamer,,-0.2,-1,469,37.0,105,.276,.449,.348,20.3,21.9,17.6,.303,.573,.390,72.0
2021,Changeup,,1.0,2,201,15.9,55,.260,.420,.329,27.3,12.7,13.2,.317,.516,.387,25.6
2021,Slider,,0.2,0,186,14.7,54,.255,.392,.298,25.8,25.9,20.3,.198,.325,.247,36.8
2021,Curveball,,-0.8,-1,150,11.8,37,.200,.400,.277,32.3,27.0,22.7,.228,.385,.284,36.0
2021,Sinker,,1.0,1,134,10.6,40,.235,.324,.356,12.5,7.5,9.7,.254,.339,.324,48.4
2021,Cutter,,-4.1,-4,86,6.8,21,.100,.250,.171,20.9,23.8,25.0,.183,.428,.277,46.7
2021,Splitter,,-1.2,0,36,2.8,8,.125,.500,.250,33.3,37.5,20.0,.210,.497,.297,20.0
2021,N/A,,47.9,2,4,0.3,1,1.000,4.000,2.000,0.0,0.0,--,.977,3.831,1.932,100.0
2020,4-Seamer,,0.5,1,125,28.3,32,.200,.533,.378,13.6,21.9,14.9,.250,.646,.389,52.2
2020,Sinker,,2.0,2,78,17.7,27,.286,.333,.398,12.9,14.8,40.0,.215,.255,.323,58.8
2020,Slider,,-2.5,-2,69,15.6,19,.176,.176,.179,26.5,15.8,18.8,.152,.301,.207,26.7
2020,Curveball,,3.9,2,60,13.6,16,.357,.857,.484,37.9,6.3,6.3,.448,.792,.551,57.1
2020,Changeup,,4.1,2,47,10.7,16,.375,.625,.428,22.2,12.5,20.0,.264,.337,.262,21.4
2020,Cutter,,5.7,2,38,8.6,12,.364,.909,.617,36.4,25.0,37.5,.366,.717,.474,62.5
2020,Splitter,,7.3,2,24,5.4,4,.500,.750,.538,38.5,0.0,0.0,.652,.737,.617,25.0
2019,4-Seamer,,-1.4,-8,547,34.1,108,.231,.374,.322,32.8,34.3,22.4,.230,.498,.367,58.2
2019,Slider,,-1.4,-4,267,16.7,75,.155,.465,.277,36.2,34.7,27.1,.192,.446,.284,33.3
2019,Curveball,,-3.5,-9,254,15.8,67,.113,.226,.163,34.2,40.3,29.0,.174,.311,.220,40.5
2019,Sinker,,3.8,8,221,13.8,56,.333,.745,.472,22.9,17.9,21.3,.337,.668,.444,56.1
2019,Changeup,,-0.2,0,197,12.3,65,.262,.426,.334,28.2,13.8,15.3,.285,.407,.320,25.0
2019,Cutter,,6.7,5,70,4.4,18,.444,.889,.561,23.5,16.7,15.8,.420,.824,.514,46.7
2019,Splitter,,-4.3,-2,43,2.7,16,.200,.267,.234,35.5,25.0,23.5,.266,.371,.297,18.2
2019,Knuckleball,,5.5,0,3,0.2,,--,--,--,--,--,--,--,--,--,--
2019,N/A,,51.6,1,1,0.1,1,1.000,1.000,.900,0.0,0.0,--,.940,1.057,.853,0.0
2018,4-Seamer,,4.2,4,93,34.7,24,.409,.864,.546,33.3,29.2,36.8,.302,.632,.416,66.7
2018,Slider,,1.1,1,62,23.1,15,.286,.571,.337,21.2,26.7,22.2,.282,.488,.370,45.5
2018,Curveball,,2.1,1,44,16.4,9,.333,.556,.378,33.3,44.4,28.6,.184,.226,.177,20.0
2018,Changeup,,-0.8,0,31,11.6,14,.214,.214,.193,31.6,28.6,44.4,.114,.158,.119,10.0
2018,Sinker,,-1.0,0,27,10.1,7,.143,.286,.307,33.3,28.6,28.6,.166,.277,.187,20.0
2018,Splitter,,17.7,1,6,2.2,3,.333,1.333,.667,25.0,0.0,0.0,.355,1.180,.630,33.3
2018,Cutter,,3.1,0,3,1.1,,--,--,--,0.0,--,--,--,--,--,--
2018,Knuckleball,,31.5,1,2,0.7,1,1.000,2.000,1.250,0.0,0.0,--,.567,.868,.585,100.0
