Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,-0.2,-2,989,38.6,209,.231,.401,.322,27.4,31.1,20.1,.238,.431,.337,50.8
2022,Sinker,,0.5,2,373,14.6,82,.370,.493,.407,18.5,20.7,15.7,.287,.446,.359,53.6
2022,Changeup,,-0.3,-1,325,12.7,78,.206,.338,.307,33.6,20.5,15.8,.261,.434,.341,43.4
2022,Slider,,-1.3,-4,318,12.4,99,.178,.333,.260,34.0,30.3,25.6,.216,.372,.291,35.0
2022,Curveball,,1.4,4,264,10.3,50,.182,.409,.305,43.7,38.0,20.0,.209,.369,.288,46.2
2022,Cutter,,0.0,0,232,9.1,62,.255,.436,.340,20.0,14.5,15.0,.254,.447,.346,39.1
2022,Splitter,,9.8,5,54,2.1,16,.563,.938,.641,20.0,12.5,10.5,.386,.552,.404,71.4
2022,N/A,,-11.1,0,4,0.2,1,.000,.000,.000,0.0,0.0,0.0,.109,.340,.189,0.0
2021,4-Seamer,,0.0,0,916,38.4,187,.270,.440,.357,25.5,23.5,15.6,.236,.388,.327,52.6
2021,Slider,,0.3,1,360,15.1,93,.244,.488,.340,35.3,31.2,23.0,.254,.528,.355,36.2
2021,Changeup,,1.4,5,328,13.7,96,.264,.440,.325,29.0,17.7,15.0,.266,.460,.329,33.8
2021,Sinker,,0.5,1,269,11.3,73,.313,.453,.379,23.1,16.4,18.8,.276,.445,.347,58.5
2021,Curveball,,-0.6,-1,256,10.7,71,.190,.349,.263,40.4,38.0,29.7,.193,.331,.258,39.5
2021,Cutter,,-1.1,-2,207,8.7,55,.208,.479,.350,29.9,25.5,23.7,.216,.335,.308,23.5
2021,Splitter,,4.2,2,48,2.0,17,.200,.467,.326,29.2,23.5,25.0,.199,.278,.262,45.5
2021,N/A,,39.1,2,4,0.2,2,.500,2.000,1.000,0.0,0.0,--,.914,3.192,1.663,100.0
2020,4-Seamer,,3.2,11,353,42.0,65,.333,.737,.500,22.7,27.7,18.2,.304,.693,.447,64.1
2020,Changeup,,-0.9,-1,117,13.9,38,.176,.294,.278,29.6,21.1,19.0,.221,.352,.292,38.5
2020,Slider,,-2.3,-3,111,13.2,29,.071,.250,.179,47.5,58.6,32.1,.070,.202,.134,27.3
2020,Sinker,,1.6,2,102,12.1,24,.333,.381,.394,25.5,33.3,25.0,.239,.292,.319,38.5
2020,Curveball,,-1.6,-1,79,9.4,19,.063,.125,.186,55.3,63.2,32.4,.074,.095,.178,25.0
2020,Cutter,,-3.0,-2,58,6.9,13,.182,.273,.219,27.6,15.4,11.1,.153,.174,.199,20.0
2020,Splitter,,-4.4,-1,20,2.4,5,.000,.000,.000,27.3,20.0,8.3,.038,.045,.038,0.0
2020,N/A,,-4.4,0,1,0.1,,--,--,--,--,--,--,--,--,--,--
2019,4-Seamer,,-0.2,-2,891,39.6,199,.228,.389,.340,34.8,34.2,21.7,.225,.365,.321,49.5
2019,Sinker,,-1.9,-6,324,14.4,70,.286,.365,.322,19.9,22.9,18.4,.273,.408,.325,50.0
2019,Slider,,2.6,8,304,13.5,77,.314,.671,.440,38.7,29.9,18.4,.295,.627,.409,59.6
2019,Changeup,,-2.8,-8,265,11.8,67,.172,.266,.211,28.6,26.9,22.5,.198,.311,.236,30.4
2019,Curveball,,0.7,2,253,11.2,62,.254,.458,.350,41.7,38.7,25.3,.233,.455,.305,54.3
2019,Cutter,,-0.5,-1,148,6.6,41,.263,.553,.351,29.5,22.0,22.0,.274,.502,.348,43.3
2019,Splitter,,8.3,5,63,2.8,21,.333,.889,.531,20.0,9.5,12.5,.242,.528,.375,43.8
2018,4-Seamer,,-1.5,-5,349,44.5,80,.176,.235,.258,40.2,43.8,30.2,.164,.228,.249,36.4
2018,Sinker,,1.4,2,120,15.3,34,.313,.594,.428,20.3,17.6,22.2,.265,.410,.314,57.7
2018,Slider,,0.4,0,104,13.2,34,.250,.438,.298,30.0,35.3,27.3,.201,.323,.254,35.0
2018,Curveball,,-2.2,-2,72,9.2,18,.167,.167,.150,45.7,27.8,21.7,.216,.304,.227,53.8
2018,Changeup,,6.8,5,70,8.9,16,.400,.600,.406,23.7,6.3,4.8,.299,.491,.378,40.0
2018,Cutter,,-3.5,-2,47,6.0,9,.125,.250,.217,15.0,22.2,16.7,.162,.272,.242,33.3
2018,Splitter,,8.9,1,14,1.8,6,.333,.833,.483,37.5,33.3,40.0,.282,.697,.409,50.0
2018,N/A,,-16.7,0,1,0.1,1,.000,.000,.000,0.0,0.0,--,.211,.235,.190,100.0
2017,4-Seamer,,-0.1,0,41,39.8,8,.200,.200,.375,29.4,37.5,23.1,.111,.112,.326,50.0
2017,Cutter,,-6.3,-1,17,16.5,5,.000,.000,.280,14.3,0.0,0.0,.093,.102,.331,0.0
2017,Slider,,-3.7,0,11,10.7,2,.000,.000,.000,50.0,50.0,33.3,.036,.042,.035,0.0
2017,Curveball,,-1.5,0,11,10.7,2,.000,.000,.000,20.0,0.0,0.0,.145,.178,.133,50.0
2017,Sinker,,-5.3,-1,10,9.7,3,.000,.000,.000,0.0,33.3,50.0,.055,.058,.050,0.0
2017,Changeup,,8.2,1,9,8.7,3,.333,.667,.417,0.0,0.0,0.0,.309,.772,.442,33.3
2017,Splitter,,0.8,0,2,1.9,,--,--,--,0.0,--,0.0,--,--,--,--
