Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Colorado Rockies,MLB,April,0,1,5.57,4,4,0,21.0,95,28,16,13,4,4,14,1.52
Colorado Rockies,MLB,May,1,4,6.83,5,5,0,29.0,131,36,24,22,4,11,27,1.62
Colorado Rockies,MLB,June,3,1,5.29,6,6,0,34.0,149,33,21,20,7,17,29,1.47
Colorado Rockies,MLB,July,2,3,3.69,5,5,0,31.2,129,28,14,13,4,8,25,1.14
Colorado Rockies,MLB,August,1,1,3.77,5,5,0,31.0,126,28,13,13,4,10,25,1.23
Colorado Rockies,MLB,September,1,3,5.59,5,5,0,29.0,127,31,20,18,7,10,22,1.41
Colorado Rockies,MLB,October,1,0,1.50,1,1,0,6.0,22,1,1,1,0,3,8,0.67
Colorado Rockies,MLB,Pre All-Star,6,7,5.47,18,18,0,103.2,452,112,69,63,18,37,85,1.44
Colorado Rockies,MLB,Post All-Star,3,6,4.27,13,13,0,78.0,327,73,40,37,12,26,65,1.27
