Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Albuquerque Isotopes,Triple-A,vs Left,,,,3,,,5.0,20,5,,,0,0,10,1.00
Albuquerque Isotopes,Triple-A,vs Right,,,,3,,,4.2,17,3,,,2,0,8,0.64
