Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Buffalo Bisons,Triple-A,vs Left,8,8,,4,0,0,1,2,0,0,,,0,.500,.500,.875,1.375
Dunedin Blue Jays,Class A Advanced,vs Left,3,3,,1,0,0,0,1,0,0,,,0,.333,.333,.333,.666
Buffalo Bisons,Triple-A,vs Right,26,22,,7,1,0,2,6,4,2,,,0,.318,.423,.636,1.059
Dunedin Blue Jays,Class A Advanced,vs Right,14,12,,3,1,0,0,0,1,2,,,1,.250,.357,.333,.690
