Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Charlotte Knights,Triple-A,vs Left,,,,3,,,6.0,21,3,,,0,2,9,0.83
Charlotte Knights,Triple-A,vs Right,,,,3,,,6.2,29,7,,,0,3,13,1.50
Kannapolis Intimidators,Class A,vs Right,,,,1,,,5.0,17,3,,,0,0,6,0.60
