Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
San Francisco Giants,MLB,April,3,0,1.17,4,4,0,23.0,88,11,3,3,0,8,38,0.83
San Francisco Giants,MLB,May,1,4,5.67,5,5,0,27.0,119,31,17,17,3,12,26,1.59
San Francisco Giants,MLB,June,3,0,1.25,6,6,0,36.0,139,24,6,5,1,8,41,0.89
San Francisco Giants,MLB,July,2,2,3.89,6,6,0,37.0,149,27,16,16,3,11,53,1.03
San Francisco Giants,MLB,August,3,1,3.18,5,5,0,28.1,114,22,10,10,3,6,33,0.99
San Francisco Giants,MLB,September,2,1,2.03,5,5,0,26.2,101,16,7,6,2,7,46,0.86
San Francisco Giants,MLB,Pre All-Star,8,5,2.66,18,18,0,105.0,425,82,32,31,4,35,131,1.11
San Francisco Giants,MLB,Post All-Star,6,3,3.21,13,13,0,73.0,285,49,27,26,8,17,106,0.90
