Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Charlotte Knights,Triple-A,No Outs,,,,3,,,4.2,18,5,,,0,1,7,1.29
Kannapolis Intimidators,Class A,No Outs,,,,1,,,1.2,5,0,,,0,0,3,0.00
Charlotte Knights,Triple-A,One Out,,,,3,,,4.1,16,2,,,0,2,8,0.92
Kannapolis Intimidators,Class A,One Out,,,,1,,,1.2,5,1,,,0,0,1,0.60
Charlotte Knights,Triple-A,Two Outs,,,,3,,,3.2,16,3,,,0,2,7,1.36
Kannapolis Intimidators,Class A,Two Outs,,,,1,,,1.2,7,2,,,0,0,2,1.20
