Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Somerset Patriots,Double-A,First Inning,,,13.50,2,,,2.0,13,5,3,3,0,0,1,2.50
Somerset Patriots,Double-A,Second Inning,,,27.00,2,,,1.1,10,1,4,4,0,5,0,4.50
Somerset Patriots,Double-A,Third Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,2,0.00
Somerset Patriots,Double-A,Fourth Inning,,,0.00,1,,,0.2,3,1,0,0,0,0,2,1.50
Scranton/Wilkes-Barre RailRiders,Triple-A,Sixth Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,2,0.00
Scranton/Wilkes-Barre RailRiders,Triple-A,Seventh Inning,,,18.00,1,,,1.0,6,2,2,2,1,1,0,3.00
Scranton/Wilkes-Barre RailRiders,Triple-A,Eighth Inning,,,0.00,1,,,1.0,3,0,0,0,0,0,2,0.00
Scranton/Wilkes-Barre RailRiders,Triple-A,Ninth Inning,,,-.--,1,,,0.0,1,0,1,1,0,1,0,-.--
