Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Tampa Bay Rays,MLB,Bases Empty,,,,31,,,100.0,418,100,,,11,11,95,1.11
Tampa Bay Rays,MLB,Bases Loaded,,,,7,,,2.1,11,4,,,0,0,0,1.71
Tampa Bay Rays,MLB,Runner at 1st,,,,31,,,33.0,122,31,,,3,3,26,1.03
Tampa Bay Rays,MLB,Runners at 1st & 2nd,,,,20,,,7.2,39,15,,,2,0,7,1.96
Tampa Bay Rays,MLB,Runners at 1st & 3rd,,,,16,,,4.0,21,8,,,0,1,2,2.25
Tampa Bay Rays,MLB,Runner at 2nd,,,,25,,,9.1,50,18,,,4,3,4,2.25
Tampa Bay Rays,MLB,Runners at 2nd & 3rd,,,,9,,,4.1,15,1,,,0,1,1,0.46
Tampa Bay Rays,MLB,Runner at 3rd,,,,9,,,3.1,13,1,,,0,2,4,0.90
Tampa Bay Rays,MLB,Scoring Position,,,,30,,,31.0,149,47,,,6,7,18,1.74
