Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Tampa Bay Rays,MLB,First Inning,,,4.99,31,,,30.2,133,36,17,17,3,4,28,1.30
Tampa Bay Rays,MLB,Second Inning,,,2.10,30,,,30.0,112,24,7,7,2,1,23,0.83
Tampa Bay Rays,MLB,Third Inning,,,6.30,30,,,30.0,138,43,21,21,5,6,24,1.63
Tampa Bay Rays,MLB,Fourth Inning,,,4.00,27,,,27.0,111,26,14,12,4,4,25,1.11
Tampa Bay Rays,MLB,Fifth Inning,,,2.45,26,,,25.2,101,22,8,7,1,3,22,0.97
Tampa Bay Rays,MLB,Sixth Inning,,,7.23,21,,,18.2,87,26,15,15,5,3,15,1.55
Tampa Bay Rays,MLB,Seventh Inning,,,0.00,2,,,2.0,7,1,0,0,0,0,2,0.50
