Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
St. Louis Cardinals,MLB,April,2,3,4.00,5,5,0,27.0,116,30,12,12,2,12,26,1.56
St. Louis Cardinals,MLB,May,3,1,1.69,5,5,0,32.0,123,20,7,6,3,8,22,0.88
St. Louis Cardinals,MLB,June,1,1,3.66,5,5,0,32.0,135,38,13,13,2,6,28,1.38
St. Louis Cardinals,MLB,July,1,3,3.90,5,5,0,32.1,130,27,14,14,6,8,23,1.08
St. Louis Cardinals,MLB,August,2,1,2.50,6,6,0,39.2,161,33,11,11,1,9,31,1.06
St. Louis Cardinals,MLB,September,2,2,6.38,5,5,0,24.0,116,38,17,17,1,9,9,1.96
St. Louis Cardinals,MLB,October,0,1,11.57,1,1,0,4.2,22,6,6,6,1,2,4,1.71
St. Louis Cardinals,MLB,Pre All-Star,6,7,3.00,18,18,0,111.0,455,105,38,37,11,31,89,1.23
St. Louis Cardinals,MLB,Post All-Star,5,5,4.69,14,14,0,80.2,348,87,42,42,5,23,54,1.36
