Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Reno Aces,Triple-A,No Outs,,,,1,,,1.2,7,1,,,0,1,2,1.20
Visalia Rawhide,Class A Advanced,No Outs,,,,1,,,1.0,4,0,,,0,0,1,0.00
Reno Aces,Triple-A,One Out,,,,1,,,1.1,5,1,,,0,0,3,0.75
Visalia Rawhide,Class A Advanced,One Out,,,,1,,,0.2,6,3,,,1,0,1,4.50
Reno Aces,Triple-A,Two Outs,,,,1,,,1.1,5,1,,,0,0,4,0.75
Visalia Rawhide,Class A Advanced,Two Outs,,,,1,,,0.2,4,2,,,1,0,1,3.00
