Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Texas Rangers,MLB,No Outs,,,,32,,,69.0,279,53,,,3,25,54,1.13
Texas Rangers,MLB,One Out,,,,32,,,66.2,271,60,,,2,20,59,1.20
Texas Rangers,MLB,Two Outs,,,,32,,,60.1,271,65,,,6,24,56,1.48
