Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Cleveland Guardians,MLB,First Inning,60,55,6,7,0,1,0,2,5,13,2,1,0,.127,.200,.164,.364
Cleveland Guardians,MLB,Second Inning,51,46,7,16,3,0,0,9,4,8,1,0,0,.348,.392,.413,.805
Cleveland Guardians,MLB,Third Inning,98,88,12,20,3,0,0,2,8,15,3,0,0,.227,.286,.261,.547
Cleveland Guardians,MLB,Fourth Inning,36,34,3,8,0,0,0,0,2,3,2,0,0,.235,.278,.235,.513
Cleveland Guardians,MLB,Fifth Inning,87,83,10,16,4,0,0,3,4,12,4,0,0,.193,.230,.241,.471
Cleveland Guardians,MLB,Sixth Inning,61,55,7,12,4,1,0,1,6,8,0,0,0,.218,.295,.327,.622
Cleveland Guardians,MLB,Seventh Inning,74,65,10,13,3,1,0,7,9,7,4,0,0,.200,.297,.277,.574
Cleveland Guardians,MLB,Eighth Inning,70,56,10,14,3,0,0,4,13,9,4,0,0,.250,.391,.304,.695
Cleveland Guardians,MLB,Ninth Inning,46,42,5,9,1,0,0,1,1,8,1,0,1,.214,.244,.238,.482
Cleveland Guardians,MLB,Extra Innings,13,11,2,3,1,0,0,3,2,4,0,0,0,.273,.385,.364,.749
