Year,Pitch Type,Team,RV/100,Run Value,Pitches,%,PA,BA,SLG,wOBA,Whiff%,K%,PutAway %,xBA,xSLG,xwOBA,Hard Hit %
2022,4-Seamer,,1.0,7,722,32.4,192,.273,.557,.382,26.7,25.5,20.4,.243,.493,.339,62.8
2022,Slider,,-0.7,-4,622,27.9,143,.220,.386,.288,34.9,24.5,19.1,.238,.389,.295,37.8
2022,Sinker,,1.7,5,278,12.5,85,.342,.582,.426,15.3,11.8,15.6,.309,.617,.414,49.3
2022,Changeup,,-1.1,-2,221,9.9,64,.180,.246,.223,31.9,28.1,20.5,.205,.322,.249,20.9
2022,Curveball,,0.3,1,206,9.3,41,.243,.378,.354,23.2,19.5,11.8,.203,.261,.250,24.1
2022,Cutter,,0.4,1,146,6.6,36,.273,.333,.303,18.9,16.7,18.8,.254,.447,.333,44.4
2022,Splitter,,-0.4,0,19,0.9,5,.000,.000,.140,71.4,60.0,37.5,.013,.013,.150,0.0
2022,N/A,,-12.1,-1,5,0.2,2,.500,.500,.450,0.0,0.0,0.0,.142,.154,.131,0.0
2021,4-Seamer,,-2.3,-15,670,32.2,163,.196,.322,.282,23.4,21.5,17.9,.238,.455,.338,56.0
2021,Slider,,0.1,0,461,22.2,117,.291,.355,.303,29.4,19.7,14.4,.280,.396,.311,13.6
2021,Sinker,,2.0,7,323,15.5,95,.329,.494,.413,18.8,14.7,19.2,.324,.513,.405,43.3
2021,Changeup,,1.4,3,243,11.7,64,.288,.407,.341,30.8,21.9,15.7,.281,.426,.328,34.8
2021,Curveball,,3.4,6,185,8.9,33,.379,.517,.427,22.0,12.1,8.7,.317,.412,.363,32.0
2021,Cutter,,-2.5,-5,180,8.7,38,.147,.147,.203,38.8,34.2,27.7,.114,.165,.169,9.1
2021,Splitter,,-4.1,-1,16,0.8,5,.000,.000,.000,28.6,20.0,11.1,.264,.482,.321,25.0
2020,4-Seamer,,-2.3,-5,200,29.8,53,.200,.289,.286,17.0,15.1,16.0,.217,.366,.316,32.4
2020,Slider,,-1.1,-2,148,22.1,27,.130,.174,.217,45.5,25.9,14.3,.209,.258,.280,25.0
2020,Sinker,,2.1,2,105,15.6,25,.333,.571,.472,16.7,12.0,13.6,.288,.544,.407,66.7
2020,Curveball,,1.5,1,85,12.7,16,.231,.231,.300,44.0,18.8,10.3,.168,.198,.261,30.0
2020,Cutter,,0.4,0,64,9.5,17,.333,.600,.432,30.8,11.8,22.2,.383,.648,.467,61.5
2020,Changeup,,2.3,1,62,9.2,18,.313,.500,.409,32.3,22.2,22.2,.238,.304,.291,16.7
2020,Splitter,,-6.2,0,7,1.0,4,.333,.333,.400,33.3,25.0,50.0,.318,.381,.405,0.0
2019,4-Seamer,,1.7,13,800,33.4,179,.301,.699,.454,29.8,22.9,17.3,.291,.691,.434,57.8
2019,Slider,,0.5,3,559,23.4,150,.246,.444,.310,34.4,26.7,21.4,.210,.351,.259,26.0
2019,Sinker,,-0.2,-1,318,13.3,82,.293,.533,.363,14.3,15.9,16.9,.248,.407,.300,35.9
2019,Curveball,,0.6,1,236,9.9,57,.302,.472,.346,25.0,15.8,12.0,.293,.404,.315,22.2
2019,Changeup,,1.1,2,204,8.5,58,.269,.538,.372,24.6,20.7,16.9,.302,.615,.405,39.0
2019,Cutter,,-0.3,-1,181,7.6,49,.261,.391,.327,31.4,18.4,16.1,.233,.370,.280,21.6
2019,Splitter,,0.2,0,48,2.0,15,.200,.400,.313,27.6,26.7,25.0,.202,.398,.246,9.1
2019,N/A,,-26.4,-1,2,0.1,1,.000,.000,.000,0.0,0.0,--,.473,1.416,.752,100.0
2018,4-Seamer,,-0.2,-1,585,30.0,129,.211,.358,.298,33.0,31.0,23.0,.173,.335,.278,37.5
2018,Slider,,0.5,2,435,22.3,102,.227,.351,.278,39.5,34.3,25.5,.259,.409,.298,29.7
2018,Sinker,,4.3,15,352,18.0,105,.418,.868,.555,12.6,4.8,6.2,.381,.793,.516,49.4
2018,Curveball,,1.3,3,221,11.3,47,.262,.381,.323,33.8,31.9,19.7,.248,.383,.315,29.6
2018,Changeup,,1.8,3,185,9.5,52,.353,.529,.388,36.7,26.9,25.9,.240,.404,.282,32.4
2018,Cutter,,-2.7,-4,147,7.5,40,.139,.333,.245,32.9,25.0,21.7,.233,.374,.304,26.9
2018,Splitter,,-3.3,-1,18,0.9,4,.000,.000,.000,44.4,50.0,33.3,.018,.026,.021,0.0
2018,Knuckleball,,-7.7,0,3,0.2,1,.000,.000,.000,100.0,100.0,100.0,--,--,.000,--
