Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Scranton/Wilkes-Barre RailRiders,Triple-A,Home Games,7,6,0,1,0,0,0,0,0,1,0,0,1,.167,.286,.167,.453
Somerset Patriots,Double-A,Home Games,4,2,1,1,0,0,1,1,2,0,0,0,0,.500,.750,2.000,2.750
Scranton/Wilkes-Barre RailRiders,Triple-A,Night Games,7,6,0,1,0,0,0,0,0,1,0,0,1,.167,.286,.167,.453
Somerset Patriots,Double-A,Night Games,4,2,1,1,0,0,1,1,2,0,0,0,0,.500,.750,2.000,2.750
Scranton/Wilkes-Barre RailRiders,Triple-A,Leading Off,5,4,,1,0,0,0,0,0,0,,,1,.250,.400,.250,.650
Somerset Patriots,Double-A,Leading Off,2,2,,1,0,0,1,1,0,0,,,0,.500,.500,2.000,2.500
