Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
New York Yankees,MLB,No Outs,197,177,,55,12,0,11,24,17,33,,,1,.311,.372,.565,.937
New York Yankees,MLB,One Out,190,176,,38,8,1,5,24,11,52,,,1,.216,.263,.358,.621
New York Yankees,MLB,Two Outs,185,173,,42,8,0,8,28,11,44,,,1,.243,.292,.428,.720
