Season,Tm,LG,POS,G,GS,INN,TC,PO,A,E,DP,RF,FPCT%
2022,KC,AL,C,78,65,578.1,499,467,27,5,3,,.990
2022,KC,AL,LF,23,23,197.2,47,43,2,2,0,,.957
2022,KC,AL,RF,15,14,114.0,24,24,0,0,0,,1.000
2022,KC,AL,DH,23,22,0.0,0,0,0,0,0,,.000
1 Season,KC,AL,C,78,65,578.1,499,467,27,5,3,,.990
,KC,AL,LF,23,23,197.2,47,43,2,2,0,,.957
,KC,AL,RF,15,14,114.0,24,24,0,0,0,,1.000
,KC,AL,DH,23,22,0.0,0,0,0,0,0,,.000
