Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Kansas City Royals,MLB,Bases Empty,329,285,,56,14,3,11,11,43,77,,,1,.196,.304,.382,.686
Kansas City Royals,MLB,Bases Loaded,12,10,,3,1,0,0,9,1,2,,,0,.300,.333,.400,.733
Kansas City Royals,MLB,Runner at 1st,77,66,,14,2,0,3,7,11,22,,,0,.212,.325,.379,.704
Kansas City Royals,MLB,Runners at 1st & 2nd,31,30,,9,2,0,0,5,1,7,,,0,.300,.323,.367,.690
Kansas City Royals,MLB,Runners at 1st & 3rd,14,12,,2,0,0,0,6,0,3,,,0,.167,.143,.167,.310
Kansas City Royals,MLB,Runner at 2nd,46,38,,12,2,0,1,11,8,13,,,0,.316,.435,.447,.882
Kansas City Royals,MLB,Runners at 2nd & 3rd,11,10,,2,0,0,2,7,0,5,,,0,.200,.182,.800,.982
Kansas City Royals,MLB,Runner at 3rd,14,9,,2,0,0,1,6,2,2,,,0,.222,.286,.556,.842
Kansas City Royals,MLB,Scoring Position,128,109,,30,5,0,4,44,12,32,,,0,.275,.328,.431,.759
