Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Cleveland Guardians,MLB,No Outs,,,,32,,,65.2,275,66,,,5,16,45,1.25
Cleveland Guardians,MLB,One Out,,,,32,,,63.1,247,55,,,8,13,44,1.07
Cleveland Guardians,MLB,Two Outs,,,,32,,,56.2,248,57,,,8,18,39,1.32
