Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
San Francisco Giants,MLB,First Inning,,,3.38,32,,,32.0,128,24,13,12,4,9,30,1.03
San Francisco Giants,MLB,Second Inning,,,2.53,32,,,32.0,127,26,10,9,3,11,23,1.16
San Francisco Giants,MLB,Third Inning,,,3.38,32,,,32.0,126,29,12,12,1,6,27,1.09
San Francisco Giants,MLB,Fourth Inning,,,3.69,32,,,31.2,136,31,15,13,2,11,28,1.33
San Francisco Giants,MLB,Fifth Inning,,,2.17,30,,,29.0,124,33,15,7,0,3,25,1.24
San Francisco Giants,MLB,Sixth Inning,,,0.83,23,,,21.2,85,18,4,2,0,2,17,0.92
San Francisco Giants,MLB,Seventh Inning,,,4.50,13,,,10.0,44,10,5,5,0,5,9,1.50
San Francisco Giants,MLB,Eighth Inning,,,2.25,5,,,4.0,16,2,1,1,0,2,4,1.00
San Francisco Giants,MLB,Ninth Inning,,,-.--,1,,,0.0,1,1,1,1,1,0,0,-.--
