Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Indianapolis Indians,Triple A,No Outs,105,97,,26,6,6,2,2,7,11,,,1,.268,.324,.515,.839
Indianapolis Indians,Triple A,One Out,63,58,,23,4,1,2,13,5,6,,,0,.397,.444,.603,1.047
Indianapolis Indians,Triple A,Two Outs,51,46,,12,0,1,0,5,5,7,,,0,.261,.333,.304,.637
