Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Clearwater Threshers,Class A Advanced,vs Left,6,3,,0,0,0,0,0,2,2,,,1,.000,.500,.000,.500
Clearwater Threshers,Class A Advanced,vs Right,11,4,,1,0,0,0,1,7,0,,,0,.250,.727,.250,.977
