Team,L,Type,W,L,ERA,G,GS,SV,IP,BF,H,R,ER,HR,BB,SO,WHIP
Birmingham Barons,Double-A,Home Games,0,2,2.92,4,4,0,24.2,107,25,10,8,0,8,20,1.34
Birmingham Barons,Double-A,Away Games,1,1,2.63,5,5,0,24.0,89,18,7,7,1,6,21,1.00
Birmingham Barons,Double-A,Day Games,0,1,3.09,2,2,0,11.2,54,15,6,4,0,2,9,1.46
Birmingham Barons,Double-A,Night Games,1,2,2.68,7,7,0,37.0,142,28,11,11,1,12,32,1.08
Birmingham Barons,Double-A,Leading Off,,,,9,,,11.2,51,10,,,1,4,13,1.20
Birmingham Barons,Double-A,Late / Close,,,,3,,,2.0,9,1,,,0,2,4,1.50
