Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Atlanta Braves,MLB,First Inning,133,113,14,32,3,2,11,20,16,34,0,0,4,.283,.391,.637,1.028
Atlanta Braves,MLB,Second Inning,34,34,4,10,3,0,2,3,0,8,0,0,0,.294,.294,.559,.853
Atlanta Braves,MLB,Third Inning,76,68,12,22,4,0,4,13,7,12,0,0,1,.324,.395,.559,.954
Atlanta Braves,MLB,Fourth Inning,89,78,18,26,6,0,6,9,8,21,1,0,3,.333,.416,.641,1.057
Atlanta Braves,MLB,Fifth Inning,67,60,8,17,6,0,4,13,4,13,1,0,1,.283,.328,.583,.911
Atlanta Braves,MLB,Sixth Inning,82,78,10,20,9,0,2,6,3,20,0,0,0,.256,.280,.449,.729
Atlanta Braves,MLB,Seventh Inning,70,61,7,13,1,0,4,13,6,17,0,0,2,.213,.300,.426,.726
Atlanta Braves,MLB,Eighth Inning,79,65,12,15,4,0,4,8,8,18,0,0,6,.231,.367,.477,.844
Atlanta Braves,MLB,Ninth Inning,52,49,3,9,3,0,1,4,3,24,0,0,0,.184,.231,.306,.537
Atlanta Braves,MLB,Extra Innings,11,9,2,4,0,0,0,4,2,1,0,0,0,.444,.545,.444,.989
