Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Chicago Cubs,MLB,Bases Empty,300,283,,77,11,3,5,5,14,33,,,3,.272,.313,.385,.698
Chicago Cubs,MLB,Bases Loaded,7,7,,3,0,0,0,7,0,1,,,0,.429,.429,.429,.858
Chicago Cubs,MLB,Runner at 1st,98,92,,28,3,2,4,11,4,9,,,2,.304,.347,.511,.858
Chicago Cubs,MLB,Runners at 1st & 2nd,34,32,,7,4,0,0,8,2,5,,,0,.219,.265,.344,.609
Chicago Cubs,MLB,Runners at 1st & 3rd,15,15,,7,0,0,0,9,0,1,,,0,.467,.467,.467,.934
Chicago Cubs,MLB,Runner at 2nd,42,37,,10,2,0,0,7,4,4,,,1,.270,.357,.324,.681
Chicago Cubs,MLB,Runners at 2nd & 3rd,10,5,,2,2,0,0,5,4,1,,,0,.400,.600,.800,1.400
Chicago Cubs,MLB,Runner at 3rd,11,10,,1,0,0,1,3,0,3,,,0,.100,.091,.400,.491
Chicago Cubs,MLB,Scoring Position,119,106,,30,8,0,1,39,10,15,,,1,.283,.345,.387,.732
