Name,Year,0ft,5ft,10ft,15ft,20ft,25ft,30ft,35ft,40ft,45ft,50ft,55ft,60ft,65ft,70ft,75ft,80ft,85ft,90ft
"Hoerner, Nico - RHB",2019,0.00,0.56,0.86,1.12,1.35,1.57,1.78,1.98,2.17,2.36,2.54,2.72,2.89,3.07,3.24,3.41,3.58,3.75,3.92
"Hoerner, Nico - RHB",2020,0.00,0.55,0.87,1.14,1.38,1.60,1.80,2.00,2.19,2.38,2.56,2.74,2.92,3.09,3.27,3.44,3.61,3.78,3.96
"Hoerner, Nico - RHB",2021,0.00,0.55,0.86,1.12,1.35,1.57,1.78,1.98,2.16,2.35,2.53,2.71,2.88,3.05,3.23,3.40,3.57,3.74,3.91
"Hoerner, Nico - RHB",2022,0.00,0.55,0.86,1.12,1.36,1.58,1.78,1.98,2.17,2.35,2.53,2.71,2.88,3.05,3.22,3.39,3.56,3.73,3.90

