Team,Lg,Type,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,HBP,AVG,OBP,SLG,OPS
Iowa Cubs,Triple-A,vs Left,6,6,,1,0,0,0,0,0,3,,,0,.167,.167,.167,.334
South Bend Cubs,High-A,vs Left,1,1,,0,0,0,0,0,0,0,,,0,.000,.000,.000,.000
Iowa Cubs,Triple-A,vs Right,22,20,,6,1,0,0,2,0,3,,,2,.300,.364,.350,.714
